SampleID,Product_id,Y_Category0,Y_Category1,Y_Category2,Y_Category3,Y_Category4,Y_Category5
753755,113,0,1,0,0,0,1
753756,113,0,1,0,0,0,1
753760,113,0,1,0,0,0,1
753763,113,0,0,0,1,1,0
753764,113,0,1,0,0,0,1
753765,113,0,1,0,0,0,1
753767,113,0,1,0,0,0,1
753768,113,0,1,0,0,0,1
753770,113,0,1,0,0,0,1
753772,113,0,1,0,0,0,1
753773,113,0,1,0,0,0,1
753774,113,0,0,0,1,1,0
753775,113,0,1,0,0,0,1
753776,113,0,0,0,1,1,0
753778,113,0,1,0,0,0,1
753779,113,0,1,0,0,0,1
753781,113,0,1,0,0,0,1
753782,113,0,0,0,1,1,0
753783,113,0,1,0,0,0,1
753787,113,0,1,0,0,0,1
753788,113,0,0,1,0,1,0
753789,113,0,1,0,0,0,1
753793,113,0,1,0,0,0,1
753794,113,0,1,0,0,0,1
753795,113,0,1,0,0,0,1
753797,113,0,1,0,0,0,1
753799,113,0,1,0,0,0,1
753801,113,0,1,0,0,0,1
753802,113,0,1,0,0,0,1
753803,113,0,1,0,0,0,1
753805,113,0,1,0,0,0,1
753806,113,0,1,0,0,0,1
753808,113,1,0,0,0,0,1
753809,113,0,0,0,1,1,0
753811,113,0,1,0,0,0,1
753812,113,0,1,0,0,0,1
753813,113,0,1,0,0,0,1
753816,113,0,1,0,0,0,1
753817,113,0,1,0,0,0,1
753818,113,0,0,0,1,1,0
753819,113,0,1,0,0,0,1
753821,113,0,0,0,1,1,0
753822,113,0,1,0,0,0,1
753823,113,0,1,0,0,0,1
753826,113,0,1,0,0,0,1
753828,113,0,0,1,0,1,0
753830,113,0,0,1,0,1,0
753835,113,1,0,0,0,0,1
753836,113,0,1,0,0,0,1
753837,113,0,0,0,1,1,0
753838,113,0,1,0,0,0,1
753841,113,0,1,0,0,0,1
753843,113,0,1,0,0,0,1
753844,113,0,1,0,0,0,1
753845,113,0,1,0,0,0,1
753847,113,0,1,0,0,0,1
753848,113,0,0,1,0,1,0
753850,113,0,1,0,0,0,1
753852,113,1,0,0,0,0,1
753856,113,0,1,0,0,0,1
753857,113,0,1,0,0,0,1
753859,113,1,0,0,0,0,1
753860,113,0,0,1,0,1,0
753861,113,0,1,0,0,0,1
753862,113,0,1,0,0,0,1
753863,113,0,0,1,0,1,0
753864,113,0,1,0,0,0,1
753867,113,0,1,0,0,0,1
753869,113,0,1,0,0,0,1
753870,113,0,1,0,0,0,1
753873,113,0,1,0,0,0,1
753876,113,0,1,0,0,0,1
753877,113,0,1,0,0,0,1
753879,113,0,0,1,0,1,0
753880,113,0,1,0,0,0,1
753882,113,0,1,0,0,0,1
753885,113,1,0,0,0,0,1
753887,113,0,0,1,0,1,0
753889,113,0,1,0,0,0,1
753890,113,0,1,0,0,0,1
753891,113,0,0,1,0,1,0
753892,113,0,1,0,0,0,1
753893,113,0,1,0,0,0,1
753895,113,0,1,0,0,0,1
753896,113,0,0,1,0,1,0
753898,113,1,0,0,0,0,1
753902,113,0,0,1,0,1,0
753905,113,0,1,0,0,0,1
753906,113,0,1,0,0,0,1
753908,113,0,0,1,0,1,0
753909,113,0,0,1,0,1,0
753913,113,0,1,0,0,0,1
753914,113,0,1,0,0,0,1
753915,113,0,1,0,0,0,1
753916,113,1,0,0,0,0,1
753918,113,0,0,1,0,1,0
753919,113,0,1,0,0,0,1
753920,113,0,1,0,0,0,1
753921,113,0,0,1,0,1,0
753922,113,0,1,0,0,0,1
753923,113,0,1,0,0,0,1
753925,113,0,1,0,0,0,1
753926,113,0,1,0,0,0,1
753928,113,0,0,1,0,1,0
753930,113,0,1,0,0,0,1
753931,113,0,0,0,1,1,0
753932,113,0,1,0,0,0,1
753933,113,0,1,0,0,0,1
753935,113,0,1,0,0,0,1
753936,113,0,1,0,0,0,1
753938,113,0,1,0,0,0,1
753939,113,0,0,0,1,1,0
753940,113,0,0,1,0,1,0
753941,113,0,1,0,0,0,1
753944,113,0,1,0,0,0,1
753945,113,0,0,1,0,1,0
753946,113,0,1,0,0,0,1
753947,113,0,1,0,0,0,1
753948,113,0,1,0,0,0,1
753949,113,0,1,0,0,0,1
753950,113,0,1,0,0,0,1
753953,113,0,1,0,0,0,1
753955,113,0,1,0,0,0,1
753956,113,0,1,0,0,0,1
753959,113,0,1,0,0,0,1
753960,113,0,1,0,0,0,1
753961,113,0,1,0,0,0,1
753963,113,0,1,0,0,0,1
753964,113,0,1,0,0,0,1
753965,113,0,1,0,0,0,1
753966,113,0,1,0,0,0,1
753968,113,0,1,0,0,0,1
753969,113,0,1,0,0,0,1
753971,113,0,1,0,0,0,1
753973,113,0,1,0,0,0,1
753975,113,0,1,0,0,0,1
753977,113,0,1,0,0,0,1
753978,113,0,1,0,0,0,1
753979,113,0,0,1,0,1,0
753984,113,0,0,0,1,1,0
753985,113,0,1,0,0,0,1
753986,113,0,1,0,0,0,1
753991,113,0,1,0,0,0,1
753992,113,0,0,1,0,1,0
753993,113,0,1,0,0,0,1
753997,113,0,1,0,0,0,1
754001,113,0,1,0,0,0,1
754002,113,0,0,1,0,1,0
754003,113,0,1,0,0,0,1
754005,113,0,1,0,0,0,1
754006,113,0,0,0,1,1,0
754009,113,0,0,0,1,1,0
754010,113,0,1,0,0,0,1
754011,113,0,1,0,0,0,1
754012,113,0,1,0,0,0,1
754014,113,0,0,1,0,1,0
754015,113,0,1,0,0,0,1
754016,113,0,0,1,0,1,0
754017,113,0,1,0,0,0,1
754023,113,0,1,0,0,0,1
754024,113,0,1,0,0,0,1
754025,113,1,0,0,0,0,1
754027,113,0,1,0,0,0,1
754028,113,0,1,0,0,0,1
754030,113,0,1,0,0,0,1
754032,113,0,1,0,0,0,1
754033,113,0,1,0,0,0,1
754037,113,0,0,0,1,1,0
754038,113,0,1,0,0,0,1
754042,113,0,1,0,0,0,1
754043,113,0,1,0,0,0,1
754045,113,1,0,0,0,0,1
754054,113,0,1,0,0,0,1
754055,113,0,1,0,0,0,1
754059,113,0,1,0,0,0,1
754063,113,1,0,0,0,0,1
754064,113,0,1,0,0,0,1
754065,113,0,1,0,0,0,1
754066,113,0,1,0,0,0,1
754068,113,1,0,0,0,0,1
754069,113,0,1,0,0,0,1
754071,113,1,0,0,0,0,1
754073,113,0,1,0,0,0,1
754074,113,0,0,1,0,1,0
754076,113,0,1,0,0,0,1
754077,113,0,1,0,0,0,1
754081,113,0,1,0,0,0,1
754082,113,0,1,0,0,0,1
754083,113,0,1,0,0,0,1
754084,113,0,0,1,0,1,0
754086,113,0,1,0,0,0,1
754089,113,0,1,0,0,0,1
754090,113,0,1,0,0,0,1
754093,113,0,1,0,0,0,1
754095,113,0,1,0,0,0,1
754097,113,0,0,0,1,1,0
754099,113,0,1,0,0,0,1
754104,113,0,1,0,0,0,1
754105,113,0,1,0,0,0,1
754107,113,0,1,0,0,0,1
754108,113,0,1,0,0,0,1
754110,113,0,1,0,0,0,1
754111,113,0,1,0,0,0,1
754113,113,0,0,1,0,1,0
754114,113,0,1,0,0,0,1
754115,113,0,1,0,0,0,1
754116,113,0,1,0,0,0,1
754117,113,0,0,0,1,1,0
754118,113,0,1,0,0,0,1
754119,113,0,1,0,0,0,1
754121,113,0,1,0,0,0,1
754122,113,0,1,0,0,0,1
754123,113,0,0,0,1,1,0
754124,113,0,1,0,0,0,1
754125,113,0,0,0,1,1,0
754126,113,0,1,0,0,0,1
754127,113,0,1,0,0,0,1
754128,113,0,0,1,0,1,0
754130,113,0,0,1,0,1,0
754131,113,0,1,0,0,0,1
754134,113,0,0,1,0,1,0
754135,113,0,1,0,0,0,1
754136,113,0,1,0,0,0,1
754140,113,0,1,0,0,0,1
754141,113,0,1,0,0,0,1
754143,113,0,1,0,0,0,1
754144,113,1,0,0,0,0,1
754147,113,0,1,0,0,0,1
754148,113,0,1,0,0,0,1
754152,113,0,1,0,0,0,1
754156,113,0,1,0,0,0,1
754157,113,0,0,1,0,1,0
754160,113,0,1,0,0,0,1
754163,113,0,1,0,0,0,1
754164,113,0,1,0,0,0,1
754165,113,0,1,0,0,0,1
754170,113,0,1,0,0,0,1
754171,113,0,1,0,0,0,1
754174,113,0,1,0,0,0,1
754180,113,0,0,1,0,1,0
754183,113,0,1,0,0,0,1
754184,113,0,0,1,0,1,0
754185,113,0,1,0,0,0,1
754189,113,1,0,0,0,0,1
754190,113,0,1,0,0,0,1
754193,113,0,1,0,0,0,1
754195,113,0,0,1,0,1,0
754201,113,0,1,0,0,0,1
754202,113,1,0,0,0,0,1
754204,113,0,1,0,0,0,1
754212,113,0,1,0,0,0,1
754213,113,0,1,0,0,0,1
754214,113,0,1,0,0,0,1
754215,113,0,1,0,0,0,1
754222,113,0,1,0,0,0,1
754224,113,1,0,0,0,0,1
754225,113,0,1,0,0,0,1
754226,113,0,1,0,0,0,1
754230,113,0,0,0,1,1,0
754231,113,0,0,1,0,1,0
754235,113,0,0,0,1,1,0
754236,113,0,1,0,0,0,1
754237,113,0,1,0,0,0,1
754239,113,0,0,0,1,1,0
754241,113,0,0,1,0,1,0
754242,113,0,0,0,1,1,0
754245,113,0,1,0,0,0,1
754247,113,0,1,0,0,0,1
754249,113,1,0,0,0,0,1
754253,113,0,1,0,0,0,1
754255,113,0,0,0,1,1,0
754256,113,0,1,0,0,0,1
754260,113,0,1,0,0,0,1
754261,113,0,0,0,1,1,0
754272,113,0,1,0,0,0,1
754274,113,0,0,0,1,1,0
754275,113,0,1,0,0,0,1
754276,113,0,0,1,0,1,0
754279,113,0,1,0,0,0,1
754280,113,0,1,0,0,0,1
754281,113,0,1,0,0,0,1
754282,113,0,1,0,0,0,1
754283,113,0,1,0,0,0,1
754284,113,1,0,0,0,0,1
754285,113,0,1,0,0,0,1
754286,113,0,1,0,0,0,1
754287,113,0,1,0,0,0,1
754288,113,0,1,0,0,0,1
754289,113,0,1,0,0,0,1
754290,113,0,1,0,0,0,1
754291,113,0,1,0,0,0,1
754292,113,0,1,0,0,0,1
754293,113,0,0,1,0,1,0
754294,113,0,1,0,0,0,1
754296,113,0,1,0,0,0,1
754297,113,0,1,0,0,0,1
754299,113,0,1,0,0,0,1
754300,113,0,1,0,0,0,1
754303,113,0,1,0,0,0,1
754306,113,0,1,0,0,0,1
754307,113,0,1,0,0,0,1
754308,113,0,1,0,0,0,1
754309,113,0,1,0,0,0,1
754310,113,0,1,0,0,0,1
754311,113,0,0,0,1,1,0
754313,113,0,1,0,0,0,1
754315,113,0,1,0,0,0,1
754316,113,0,1,0,0,0,1
754317,113,0,1,0,0,0,1
754319,113,0,1,0,0,0,1
754321,113,0,0,0,1,1,0
754323,113,0,1,0,0,0,1
754324,113,0,1,0,0,0,1
754325,113,0,1,0,0,0,1
754326,113,0,1,0,0,0,1
754327,113,0,1,0,0,0,1
754328,113,0,1,0,0,0,1
754330,113,0,1,0,0,0,1
754332,113,0,1,0,0,0,1
754333,113,0,1,0,0,0,1
754335,113,0,1,0,0,0,1
754336,113,0,1,0,0,0,1
754337,113,0,1,0,0,0,1
754339,113,1,0,0,0,0,1
754341,113,0,1,0,0,0,1
754344,113,0,1,0,0,0,1
754345,113,0,1,0,0,0,1
754346,113,0,1,0,0,0,1
754347,113,0,1,0,0,0,1
754348,113,0,0,0,1,1,0
754349,113,0,1,0,0,0,1
754350,113,0,1,0,0,0,1
754351,113,0,1,0,0,0,1
754352,113,0,1,0,0,0,1
754353,113,0,1,0,0,0,1
754357,113,0,0,0,1,1,0
754358,113,1,0,0,0,0,1
754359,113,0,1,0,0,0,1
754360,113,0,1,0,0,0,1
754361,113,0,0,1,0,1,0
754362,113,0,0,1,0,1,0
754363,113,0,1,0,0,0,1
754364,113,0,0,1,0,1,0
754365,113,1,0,0,0,0,1
754368,113,1,0,0,0,0,1
754370,113,1,0,0,0,0,1
754371,113,0,1,0,0,0,1
754372,113,0,0,0,1,1,0
754375,113,0,1,0,0,0,1
754376,113,0,1,0,0,0,1
754377,113,0,1,0,0,0,1
754379,113,0,0,1,0,1,0
754382,113,0,1,0,0,0,1
754384,113,0,0,1,0,1,0
754385,113,1,0,0,0,0,1
754386,113,0,1,0,0,0,1
754388,113,0,1,0,0,0,1
754390,113,0,0,0,1,1,0
754393,113,0,0,0,1,1,0
754394,113,1,0,0,0,0,1
754395,113,0,1,0,0,0,1
754397,113,0,1,0,0,0,1
754399,113,0,1,0,0,0,1
754402,113,1,0,0,0,0,1
754403,113,0,1,0,0,0,1
754404,113,0,1,0,0,0,1
754405,113,0,1,0,0,0,1
754406,113,0,1,0,0,0,1
754407,113,0,0,1,0,1,0
754410,113,0,1,0,0,0,1
754411,113,0,1,0,0,0,1
754412,113,0,0,0,1,1,0
754413,113,0,1,0,0,0,1
754415,113,0,1,0,0,0,1
754417,113,0,1,0,0,0,1
754420,113,0,1,0,0,0,1
754421,113,0,1,0,0,0,1
754429,113,0,1,0,0,0,1
754430,113,0,1,0,0,0,1
754433,113,0,1,0,0,0,1
754434,113,0,0,1,0,1,0
754436,113,0,0,0,1,1,0
754437,113,0,0,0,1,1,0
754440,113,0,0,0,1,1,0
754441,113,0,1,0,0,0,1
754443,113,0,0,0,1,1,0
754445,113,0,1,0,0,0,1
754447,113,0,1,0,0,0,1
754449,113,0,1,0,0,0,1
754450,113,0,1,0,0,0,1
754451,113,0,1,0,0,0,1
754452,113,0,1,0,0,0,1
754456,113,0,1,0,0,0,1
754458,113,0,1,0,0,0,1
754460,113,0,1,0,0,0,1
754462,113,0,1,0,0,0,1
754463,113,0,1,0,0,0,1
754465,113,0,1,0,0,0,1
754467,113,0,1,0,0,0,1
754469,113,0,1,0,0,0,1
754470,113,0,1,0,0,0,1
754475,113,0,1,0,0,0,1
754476,113,0,0,1,0,1,0
754477,113,0,0,0,1,1,0
754481,113,0,1,0,0,0,1
754484,113,0,1,0,0,0,1
754485,113,0,1,0,0,0,1
754487,113,0,1,0,0,0,1
754490,113,0,1,0,0,0,1
754491,113,0,1,0,0,0,1
754493,113,0,1,0,0,0,1
754494,113,0,0,1,0,1,0
754495,113,0,1,0,0,0,1
754496,113,0,1,0,0,0,1
754497,113,0,1,0,0,0,1
754498,113,1,0,0,0,0,1
754500,113,0,1,0,0,0,1
754502,113,0,1,0,0,0,1
754505,113,1,0,0,0,0,1
754508,113,0,1,0,0,0,1
754509,113,0,1,0,0,0,1
754511,113,0,1,0,0,0,1
754512,113,0,1,0,0,0,1
754513,113,0,1,0,0,0,1
754514,113,0,0,1,0,1,0
754515,113,0,1,0,0,0,1
754516,113,0,1,0,0,0,1
754517,113,0,1,0,0,0,1
754518,113,0,1,0,0,0,1
754519,113,0,1,0,0,0,1
754520,113,0,1,0,0,0,1
754522,113,0,1,0,0,0,1
754523,113,0,1,0,0,0,1
754524,113,0,1,0,0,0,1
754525,113,0,1,0,0,0,1
754526,113,0,1,0,0,0,1
754528,113,0,0,0,1,1,0
754529,113,1,0,0,0,0,1
754531,113,0,1,0,0,0,1
754532,113,0,1,0,0,0,1
754533,113,0,1,0,0,0,1
754534,113,0,1,0,0,0,1
754539,113,0,1,0,0,0,1
754540,113,0,1,0,0,0,1
754541,113,0,0,1,0,1,0
754542,113,0,1,0,0,0,1
754543,113,0,1,0,0,0,1
754544,113,0,0,0,1,1,0
754546,113,1,0,0,0,0,1
754547,113,0,1,0,0,0,1
754549,113,0,1,0,0,0,1
754550,113,0,0,1,0,1,0
754551,113,0,1,0,0,0,1
754553,113,0,1,0,0,0,1
754554,113,0,1,0,0,0,1
754555,113,0,1,0,0,0,1
754557,113,0,1,0,0,0,1
754558,113,0,1,0,0,0,1
754559,113,0,1,0,0,0,1
754560,113,0,1,0,0,0,1
754561,113,0,0,0,1,1,0
754562,113,0,1,0,0,0,1
754563,113,0,1,0,0,0,1
754564,113,0,1,0,0,0,1
754565,113,0,1,0,0,0,1
754566,113,0,1,0,0,0,1
754567,113,0,1,0,0,0,1
754568,113,0,1,0,0,0,1
754569,113,0,1,0,0,0,1
754570,113,0,0,0,1,1,0
754571,113,0,1,0,0,0,1
754573,113,0,1,0,0,0,1
754574,113,0,1,0,0,0,1
754576,113,0,1,0,0,0,1
754577,113,0,1,0,0,0,1
754579,113,1,0,0,0,0,1
754581,113,0,1,0,0,0,1
754582,113,0,1,0,0,0,1
754583,113,0,1,0,0,0,1
754584,113,0,1,0,0,0,1
754586,113,0,1,0,0,0,1
754587,113,0,1,0,0,0,1
754589,113,0,1,0,0,0,1
754590,113,0,1,0,0,0,1
754591,113,1,0,0,0,0,1
754592,113,0,1,0,0,0,1
754593,113,0,1,0,0,0,1
754594,113,0,0,0,1,1,0
754595,113,0,1,0,0,0,1
754596,113,0,1,0,0,0,1
754597,113,1,0,0,0,0,1
754598,113,0,1,0,0,0,1
754599,113,0,0,1,0,1,0
754600,113,0,0,0,1,1,0
754602,113,0,1,0,0,0,1
754603,113,0,1,0,0,0,1
754604,113,0,1,0,0,0,1
754605,113,0,1,0,0,0,1
754606,113,0,1,0,0,0,1
754607,113,0,1,0,0,0,1
754609,113,0,1,0,0,0,1
754610,113,0,0,0,1,1,0
754613,113,0,0,1,0,1,0
754614,113,1,0,0,0,0,1
754615,113,0,0,1,0,1,0
754617,113,0,1,0,0,0,1
754618,113,0,1,0,0,0,1
754619,113,0,1,0,0,0,1
754620,113,0,1,0,0,0,1
754621,113,0,1,0,0,0,1
754622,113,0,1,0,0,0,1
754623,113,0,1,0,0,0,1
754624,113,0,1,0,0,0,1
754625,113,0,1,0,0,0,1
754626,113,0,1,0,0,0,1
754630,113,0,1,0,0,0,1
754631,113,0,1,0,0,0,1
754632,113,0,1,0,0,0,1
754633,113,0,1,0,0,0,1
754635,113,0,1,0,0,0,1
754636,113,0,1,0,0,0,1
754637,113,0,1,0,0,0,1
754638,113,0,1,0,0,0,1
754639,113,0,1,0,0,0,1
754642,113,0,1,0,0,0,1
754644,113,0,1,0,0,0,1
754646,113,0,1,0,0,0,1
754648,113,0,1,0,0,0,1
754649,113,0,1,0,0,0,1
754650,113,0,0,0,1,1,0
754652,113,0,1,0,0,0,1
754654,113,0,1,0,0,0,1
754655,113,0,1,0,0,0,1
754656,113,0,1,0,0,0,1
754658,113,0,1,0,0,0,1
754660,113,0,1,0,0,0,1
754661,113,0,1,0,0,0,1
754662,113,0,1,0,0,0,1
754663,113,0,1,0,0,0,1
754665,113,0,1,0,0,0,1
754666,113,0,1,0,0,0,1
754667,113,0,1,0,0,0,1
754670,113,0,1,0,0,0,1
754672,113,0,1,0,0,0,1
754673,113,0,1,0,0,0,1
754674,113,0,1,0,0,0,1
754675,113,0,1,0,0,0,1
754676,113,0,1,0,0,0,1
754677,113,0,1,0,0,0,1
754678,113,0,1,0,0,0,1
754679,113,0,1,0,0,0,1
754680,113,0,0,1,0,1,0
754681,113,0,1,0,0,0,1
754682,113,0,0,0,1,1,0
754683,113,0,1,0,0,0,1
754684,113,1,0,0,0,0,1
754686,113,0,0,0,1,1,0
754689,113,0,0,1,0,1,0
754691,113,1,0,0,0,0,1
754693,113,0,1,0,0,0,1
754695,113,0,1,0,0,0,1
754696,113,0,1,0,0,0,1
754697,113,0,1,0,0,0,1
754699,113,0,1,0,0,0,1
754700,113,0,1,0,0,0,1
754701,113,0,1,0,0,0,1
754704,113,0,1,0,0,0,1
754706,113,0,1,0,0,0,1
754708,113,1,0,0,0,0,1
754710,113,1,0,0,0,0,1
754711,113,0,1,0,0,0,1
754712,113,0,1,0,0,0,1
754713,113,0,1,0,0,0,1
754714,113,0,0,1,0,1,0
754715,113,0,1,0,0,0,1
754716,113,0,0,1,0,1,0
754717,113,0,1,0,0,0,1
754718,113,0,1,0,0,0,1
754719,113,0,1,0,0,0,1
754721,113,0,0,0,1,1,0
754723,113,0,1,0,0,0,1
754724,113,0,1,0,0,0,1
754725,113,0,1,0,0,0,1
754726,113,0,1,0,0,0,1
754727,113,0,1,0,0,0,1
754728,113,0,1,0,0,0,1
754729,113,0,1,0,0,0,1
754730,113,0,1,0,0,0,1
754731,113,0,1,0,0,0,1
754732,113,0,1,0,0,0,1
754735,113,0,1,0,0,0,1
754737,113,0,1,0,0,0,1
754739,113,0,1,0,0,0,1
754741,113,0,1,0,0,0,1
754742,113,0,1,0,0,0,1
754743,113,0,1,0,0,0,1
754744,113,0,1,0,0,0,1
754746,113,0,1,0,0,0,1
754748,113,0,1,0,0,0,1
754749,113,0,1,0,0,0,1
754750,113,0,1,0,0,0,1
754752,113,0,1,0,0,0,1
754753,113,0,0,1,0,1,0
754755,113,0,0,0,1,1,0
754757,113,1,0,0,0,0,1
754758,113,0,1,0,0,0,1
754759,113,0,0,0,1,1,0
754760,113,0,1,0,0,0,1
754762,113,0,1,0,0,0,1
754763,113,0,1,0,0,0,1
754764,113,0,1,0,0,0,1
754766,113,0,1,0,0,0,1
754767,113,0,1,0,0,0,1
754769,113,0,1,0,0,0,1
754770,113,0,1,0,0,0,1
754771,113,0,1,0,0,0,1
754772,113,0,1,0,0,0,1
754773,113,0,1,0,0,0,1
754774,113,0,1,0,0,0,1
754776,113,0,1,0,0,0,1
754778,113,0,1,0,0,0,1
754779,113,0,1,0,0,0,1
754780,113,0,1,0,0,0,1
754781,113,0,0,0,1,1,0
754783,113,0,1,0,0,0,1
754784,113,0,1,0,0,0,1
754785,113,0,1,0,0,0,1
754786,113,0,1,0,0,0,1
754789,113,0,1,0,0,0,1
754790,113,0,1,0,0,0,1
754791,113,0,1,0,0,0,1
754794,113,0,1,0,0,0,1
754796,113,0,1,0,0,0,1
754799,113,0,1,0,0,0,1
754803,113,0,1,0,0,0,1
754806,113,0,0,0,1,1,0
754807,113,0,1,0,0,0,1
754809,113,0,0,0,1,1,0
754811,113,0,1,0,0,0,1
754812,113,0,1,0,0,0,1
754813,113,0,1,0,0,0,1
754815,113,0,1,0,0,0,1
754816,113,0,1,0,0,0,1
754818,113,0,0,1,0,1,0
754819,113,0,1,0,0,0,1
754820,113,0,1,0,0,0,1
754821,113,0,0,1,0,1,0
754822,113,0,1,0,0,0,1
754823,113,0,0,0,1,1,0
754826,113,0,1,0,0,0,1
754830,113,1,0,0,0,0,1
754831,113,0,1,0,0,0,1
754832,113,0,0,1,0,1,0
754834,113,0,1,0,0,0,1
754836,113,0,0,1,0,1,0
754837,113,0,1,0,0,0,1
754838,113,0,1,0,0,0,1
754840,113,0,1,0,0,0,1
754841,113,1,0,0,0,0,1
754842,113,1,0,0,0,0,1
754845,113,0,0,1,0,1,0
754846,113,0,1,0,0,0,1
754851,113,0,1,0,0,0,1
754854,113,0,1,0,0,0,1
754857,113,0,1,0,0,0,1
754858,113,0,0,0,1,1,0
754859,113,0,1,0,0,0,1
754864,113,0,1,0,0,0,1
754869,113,0,1,0,0,0,1
754871,113,0,1,0,0,0,1
754872,113,0,1,0,0,0,1
754873,113,0,1,0,0,0,1
754874,113,0,1,0,0,0,1
754875,113,0,1,0,0,0,1
754877,113,0,1,0,0,0,1
754879,113,0,0,1,0,1,0
754881,113,0,0,1,0,1,0
754882,113,0,1,0,0,0,1
754883,113,0,0,0,1,1,0
754884,113,0,1,0,0,0,1
754893,113,0,0,0,1,1,0
754895,113,0,1,0,0,0,1
754896,113,1,0,0,0,0,1
754897,113,0,1,0,0,0,1
754898,113,0,1,0,0,0,1
754906,113,0,1,0,0,0,1
754908,113,0,0,0,1,1,0
754912,113,0,1,0,0,0,1
754917,113,0,1,0,0,0,1
754918,113,0,1,0,0,0,1
754924,113,0,0,1,0,1,0
750001,114,0,1,0,0,0,1
750002,114,0,1,0,0,0,1
750004,114,0,1,0,0,0,1
750005,114,1,0,0,0,0,1
750007,114,1,0,0,0,0,1
750008,114,0,1,0,0,0,1
750009,114,0,1,0,0,0,1
750010,114,0,1,0,0,0,1
750012,114,0,1,0,0,0,1
750015,114,0,1,0,0,0,1
750016,114,0,1,0,0,0,1
750017,114,0,1,0,0,0,1
750018,114,0,1,0,0,0,1
750019,114,0,1,0,0,0,1
750020,114,0,1,0,0,0,1
750022,114,0,1,0,0,0,1
750023,114,0,1,0,0,0,1
750024,114,0,1,0,0,0,1
750025,114,0,1,0,0,0,1
750026,114,0,1,0,0,0,1
750030,114,0,1,0,0,0,1
750031,114,0,1,0,0,0,1
750033,114,1,0,0,0,0,1
750034,114,0,0,0,1,1,0
750036,114,0,1,0,0,0,1
750037,114,0,0,0,1,1,0
750040,114,0,1,0,0,0,1
750041,114,0,1,0,0,0,1
750042,114,0,1,0,0,0,1
750045,114,0,1,0,0,0,1
750046,114,0,1,0,0,0,1
750047,114,0,0,1,0,1,0
750049,114,0,1,0,0,0,1
750052,114,0,1,0,0,0,1
750053,114,0,1,0,0,0,1
750057,114,0,1,0,0,0,1
750058,114,0,0,0,1,1,0
750061,114,0,1,0,0,0,1
750064,114,0,0,0,1,1,0
750065,114,0,1,0,0,0,1
750066,114,1,0,0,0,0,1
750071,114,0,1,0,0,0,1
750072,114,0,1,0,0,0,1
750073,114,0,1,0,0,0,1
750074,114,0,0,0,1,1,0
750075,114,0,1,0,0,0,1
750076,114,0,1,0,0,0,1
750077,114,0,1,0,0,0,1
750079,114,0,0,0,1,1,0
750080,114,0,1,0,0,0,1
750081,114,1,0,0,0,0,1
750082,114,0,1,0,0,0,1
750083,114,0,1,0,0,0,1
750084,114,0,1,0,0,0,1
750085,114,0,1,0,0,0,1
750087,114,0,1,0,0,0,1
750088,114,0,1,0,0,0,1
750089,114,0,1,0,0,0,1
750090,114,0,1,0,0,0,1
750091,114,0,0,0,1,1,0
750094,114,0,1,0,0,0,1
750097,114,0,1,0,0,0,1
750099,114,0,1,0,0,0,1
750101,114,0,1,0,0,0,1
750102,114,0,0,0,1,1,0
750104,114,0,1,0,0,0,1
750105,114,1,0,0,0,0,1
750107,114,0,1,0,0,0,1
750108,114,0,1,0,0,0,1
750110,114,0,1,0,0,0,1
750111,114,0,0,0,1,1,0
750112,114,0,1,0,0,0,1
750115,114,0,1,0,0,0,1
750116,114,0,1,0,0,0,1
750117,114,0,1,0,0,0,1
750118,114,0,1,0,0,0,1
750119,114,0,1,0,0,0,1
750121,114,0,1,0,0,0,1
750122,114,0,0,0,1,1,0
750123,114,0,1,0,0,0,1
750124,114,0,1,0,0,0,1
750125,114,0,1,0,0,0,1
750126,114,0,1,0,0,0,1
750129,114,0,1,0,0,0,1
750130,114,0,1,0,0,0,1
750131,114,0,1,0,0,0,1
750132,114,0,1,0,0,0,1
750135,114,0,1,0,0,0,1
750137,114,0,1,0,0,0,1
750140,114,0,1,0,0,0,1
750141,114,0,0,1,0,1,0
750142,114,0,1,0,0,0,1
750144,114,0,1,0,0,0,1
750145,114,0,1,0,0,0,1
750146,114,0,1,0,0,0,1
750147,114,0,1,0,0,0,1
750149,114,0,1,0,0,0,1
750152,114,0,1,0,0,0,1
750155,114,0,0,0,1,1,0
750156,114,0,1,0,0,0,1
750157,114,0,1,0,0,0,1
750159,114,0,1,0,0,0,1
750160,114,0,0,0,1,1,0
750162,114,0,0,1,0,1,0
750166,114,0,1,0,0,0,1
750168,114,0,1,0,0,0,1
750169,114,0,0,0,1,1,0
750173,114,0,1,0,0,0,1
750174,114,0,1,0,0,0,1
750175,114,0,1,0,0,0,1
750176,114,0,1,0,0,0,1
750177,114,0,1,0,0,0,1
750178,114,0,1,0,0,0,1
750179,114,0,1,0,0,0,1
750180,114,0,1,0,0,0,1
750182,114,0,1,0,0,0,1
750184,114,1,0,0,0,0,1
750185,114,1,0,0,0,0,1
750188,114,0,1,0,0,0,1
750193,114,0,1,0,0,0,1
750194,114,0,1,0,0,0,1
750196,114,0,0,0,1,1,0
750197,114,0,1,0,0,0,1
750198,114,0,0,0,1,1,0
750199,114,0,0,0,1,1,0
750200,114,0,1,0,0,0,1
750202,114,0,1,0,0,0,1
750203,114,0,1,0,0,0,1
750204,114,0,0,0,1,1,0
